KPATH	Energy	plor_direction	196	450
# band 1
1.440400	-50.587540	0.223000
1.423630	-50.587156	0.226000
1.406870	-50.586719	0.228000
1.390110	-50.586316	0.230000
1.373350	-50.585890	0.232000
1.356590	-50.585496	0.234000
1.339830	-50.585072	0.235000
1.323070	-50.584684	0.237000
1.306300	-50.584323	0.239000
1.289540	-50.584006	0.240000
1.272780	-50.583671	0.242000
1.256020	-50.583362	0.244000
1.239260	-50.583046	0.245000
1.222500	-50.582749	0.248000
1.205740	-50.582494	0.251000
1.188970	-50.582218	0.257000
1.172210	-50.581963	0.269000
1.155450	-50.581741	0.297000
1.138690	-50.581580	0.352000
1.121930	-50.581813	0.361000
1.121930	-50.581813	-0.243000
1.113550	-50.581519	-0.242000
1.105170	-50.581202	-0.242000
1.096790	-50.580898	-0.242000
1.088410	-50.580813	-0.241000
1.080030	-50.580723	-0.241000
1.071640	-50.580635	-0.240000
1.063260	-50.580537	-0.239000
1.054880	-50.580453	-0.239000
1.046500	-50.580378	-0.238000
1.038120	-50.580297	-0.238000
1.029740	-50.580234	-0.237000
1.021360	-50.580158	0.314000
1.012980	-50.580084	0.311000
1.004600	-50.580006	0.308000
0.996220	-50.579937	0.305000
0.987840	-50.579869	0.302000
0.979460	-50.579804	0.298000
0.971080	-50.579747	0.294000
0.962700	-50.579684	0.288000
0.954310	-50.579645	0.278000
0.945930	-50.579583	0.261000
0.937550	-50.579530	0.230000
0.929170	-50.579479	0.188000
0.920790	-50.579431	0.150000
0.912410	-50.579386	0.126000
0.904030	-50.579341	0.111000
0.895650	-50.579311	0.101000
0.887270	-50.579257	0.095000
0.878890	-50.579218	0.089000
0.870510	-50.579181	0.085000
0.862130	-50.579121	0.082000
0.853750	-50.579088	0.079000
0.845370	-50.579057	0.077000
0.836980	-50.579028	0.075000
0.828600	-50.579001	0.073000
0.820220	-50.578976	0.071000
0.811840	-50.578933	0.070000
0.803460	-50.578912	0.068000
0.795080	-50.578893	0.067000
0.786700	-50.578886	0.066000
