0.0000	0.5774	0.9107	1.5774	2.1731	
# x	frequency	linewidth
1.57735	3.487309782	0.0319749216
1.580329	3.487263802	0.03179821961
1.583308	3.487126104	0.03107469395
1.586287	3.486896688	0.02956269299
1.589266	3.486575312	0.02749293876
1.592244	3.48616246	0.02545744588
1.595223	3.485658132	0.02390043803
1.598202	3.485062086	0.02287709067
1.601181	3.484375048	0.02219328035
1.60416	3.483596776	0.02178434976
1.607138	3.482727512	0.02181018731
1.610117	3.48176774	0.0223140876
1.613096	3.480717218	0.02313577863
1.616075	3.479576672	0.02404289258
1.619054	3.478346102	0.02484794945
1.622033	3.477025992	0.02552798871
1.625011	3.475616342	0.02620041777
1.62799	3.474117878	0.02685114229
1.630969	3.472530842	0.02725593677
1.633948	3.470855476	0.02734124524
1.636927	3.469092264	0.02738014077
1.639905	3.46724169	0.02763050082
1.642884	3.465304238	0.02794346558
1.645863	3.463280392	0.02792879584
1.648842	3.461170636	0.02717730115
1.651821	3.458975454	0.02557137921
1.6548	3.456695088	0.02368176084
1.657778	3.454330748	0.02221211404
1.660757	3.451882434	0.02132518258
1.663736	3.449351114	0.02079810985
1.666715	3.446737272	0.02038552729
1.669694	3.444041392	0.01993822862
1.672672	3.441264684	0.01941573438
1.675651	3.438407148	0.01887724945
1.67863	3.435469994	0.01837952858
1.681609	3.432453706	0.01787199488
1.684588	3.429359252	0.01737881073
1.687567	3.426187358	0.01712465486
1.690545	3.422938508	0.01710782272
1.693524	3.419613912	0.01682884554
1.696503	3.416214296	0.01598018316
1.699482	3.412740386	0.01495648314
1.702461	3.40919315	0.01420994436
1.705439	3.405573556	0.01379710349
1.708418	3.401882572	0.0136284912
1.711397	3.398120924	0.0137213418
1.714376	3.394289822	0.01403110161
1.717355	3.390389992	0.01422448108
1.720334	3.386422402	0.01417223521
1.723312	3.382388504	0.01404176827
1.726291	3.378289024	0.01386157053
1.72927	3.37412493	0.01370900153
1.732249	3.369897432	0.01368958005
1.735228	3.36560774	0.0137381987
1.738206	3.361257064	0.01377362015
1.741185	3.35684613	0.0138130153
1.744164	3.352376148	0.01392725335
1.747143	3.347848812	0.01419146798
1.750122	3.343264848	0.0146986521
1.753101	3.338625466	0.01556870811
1.756079	3.333932118	0.01674993614
1.759058	3.329186014	0.01778687667
1.762037	3.324388122	0.01821259455
1.765016	3.319540136	0.01815857761
1.767995	3.314643266	0.01809542998
1.770973	3.309698722	0.01825980871
1.773952	3.304707714	0.0186383279
1.776931	3.299671936	0.01925498287
1.77991	3.294592598	0.02036930458
1.782889	3.28947091	0.02249348719
1.785868	3.284308566	0.0257344045
1.788846	3.279107018	0.0283322477
1.791825	3.273867476	0.02816146372
1.794804	3.268591392	0.02636169209
1.797783	3.263280218	0.02532743988
1.800762	3.257935648	0.02549458736
1.80374	3.252559134	0.02628090953
1.806719	3.247152128	0.02733439296
1.809698	3.241716082	0.02854972613
1.812677	3.23625269	0.02988237699
1.815656	3.230763646	0.03130258226
1.818635	3.22525016	0.03280959637
1.821613	3.219713926	0.03433507604
1.824592	3.214156638	0.03556777964
1.827571	3.20857999	0.03622153587
1.83055	3.202985434	0.03647506993
1.833529	3.197374664	0.03665188329
1.836507	3.191749374	0.03681077247
1.839486	3.186111258	0.03691397109
1.842465	3.180461768	0.03707494224
1.845444	3.17480284	0.03774459018
1.848423	3.169136168	0.03954795035
1.851402	3.163463204	0.04247651853
1.85438	3.157785884	0.04537314244
1.857359	3.152106144	0.04673431298
1.860338	3.146425194	0.04671619391
1.863317	3.14074497	0.04690478142
1.866296	3.135067408	0.0477817856
1.869274	3.129394202	0.04770908655
1.872253	3.123727046	0.04594127775
1.875232	3.118067634	0.04405802906
1.878211	3.112417902	0.04312817732
1.88119	3.106779544	0.04296301436
1.884169	3.101154254	0.04306712559
1.887147	3.095543968	0.04303806453
1.890126	3.08995038	0.04283725739
1.893105	3.084375184	0.03796030836
1.896084	3.10693031	0.02601394626
1.899063	3.131687636	0.02389508459
1.902041	3.15641326	0.02218364231
1.90502	3.181100406	0.02079185773
1.907999	3.205742782	0.01961056628
1.910978	3.230335064	0.01859602943
1.913957	3.25487217	0.01782423779
1.916936	3.279349744	0.01742971399
1.919914	3.303763914	0.01747471005
1.922893	3.328110808	0.01790999792
1.925872	3.352386796	0.01865973081
1.928851	3.376589216	0.0196630751
1.93183	3.400714438	0.0208404671
1.934808	3.424760042	0.02208625962
1.937787	3.448723366	0.02330824552
1.940766	3.472601748	0.02447995616
1.943745	3.49639301	0.02556474813
1.946724	3.52009449	0.02641782813
1.949703	3.543703768	0.02707364469
1.952681	3.56721915	0.02778150448
1.95566	3.590637974	0.02869401672
1.958639	3.613958546	0.03004531876
1.961618	3.637178204	0.03235305564
1.964597	3.660295254	0.03598693759
1.967575	3.683307518	0.04068159763
1.970554	3.706212576	0.0453573157
1.973533	3.729008492	0.0478563377
1.976512	3.751693088	0.0465357889
1.979491	3.774264186	0.04251969867
1.98247	3.796719366	0.03851399667
1.985448	3.819056208	0.03582193241
1.988427	3.841272776	0.0340822071
1.991406	3.863366408	0.03277649201
1.994385	3.885334442	0.03177767207
1.997364	3.9071747	0.03108511311
2.000342	3.928884036	0.03026501218
2.003321	3.95046003	0.02875560364
2.0063	3.971899536	0.02682795284
2.009279	3.99319965	0.02510000942
2.012258	4.014357226	0.02388193535
2.015237	4.035369118	0.02329288282
2.018215	4.056231938	0.02339770247
2.021194	4.076941814	0.02416703007
2.024173	4.097495358	0.02538798427
2.027152	4.117888456	0.02665346276
2.030131	4.138116994	0.02753842361
2.033109	4.158176858	0.02783731878
2.036088	4.178062966	0.02764687512
2.039067	4.197771204	0.02725181922
2.042046	4.217296006	0.02692621411
2.045025	4.236632532	0.02681360793
2.048004	4.255774732	0.0269287261
2.050982	4.27471704	0.0271825757
2.053961	4.293453164	0.02744795197
2.05694	4.311976328	0.02777774578
2.059919	4.330279998	0.02848323589
2.062898	4.34835643	0.02976108714
2.065876	4.366198122	0.03144436705
2.068855	4.383796846	0.03323799484
2.071834	4.40114389	0.03497052449
2.074813	4.4182303	0.03666459789
2.077792	4.435046638	0.03853017298
2.080771	4.451582498	0.04090465068
2.083749	4.467827474	0.04414567317
2.086728	4.48376995	0.04847281942
2.089707	4.499398552	0.0537567006
2.092686	4.514700696	0.05941563151
2.095665	4.529663072	0.06465486928
2.098643	4.54427237	0.06881829727
2.101622	4.55851407	0.07146647296
2.104601	4.57237341	0.07244009572
2.10758	4.58583466	0.07187501067
2.110559	4.598881606	0.06979485274
2.113538	4.61149755	0.06604012332
2.116516	4.62366531	0.06121606825
2.119495	4.635366736	0.05643462412
2.122474	4.646583678	0.05213300606
2.125453	4.657297744	0.04836559297
2.128432	4.667489574	0.04521539479
2.13141	4.677140534	0.04265043012
2.134389	4.686231022	0.04051382679
2.137368	4.694742404	0.03864528806
2.140347	4.702655804	0.03694308783
2.143326	4.709953072	0.03535464769
2.146305	4.7166163	0.03384891741
2.149283	4.72262879	0.03242398207
2.152262	4.72797457	0.03116140071
2.155241	4.732639362	0.03025394337
2.15822	4.736610098	0.02989436769
2.161199	4.739875162	0.03019871375
2.164177	4.742424874	0.03124907267
2.167156	4.744251732	0.03285589793
2.170135	4.74535017	0.03435413866
2.173114	4.7457168	0.03496607902
NaN	NaN	NaN
0	4.84668162	0.07102804512
0.002887	4.846475436	0.07020136725
0.005774	4.845858578	0.0678345214
0.00866	4.84483637	0.06423187838
0.011547	4.843417524	0.05984747622
0.014434	4.841613414	0.05519594992
0.017321	4.839438318	0.05062640958
0.020207	4.836908692	0.0462390747
0.023094	4.834041718	0.04203989734
0.025981	4.830856756	0.03804202209
0.028868	4.827373166	0.03426058272
0.031754	4.823610066	0.030726713
0.034641	4.8195873	0.02752370128
0.037528	4.815323502	0.02477693176
0.040415	4.810837064	0.02259991086
0.043301	4.806145168	0.02103855963
0.046188	4.80126427	0.02005196396
0.049075	4.796209616	0.01954345887
0.051962	4.790995726	0.0194116818
0.054848	4.785635184	0.01957551142
0.057735	4.780140574	0.01995642194
0.060622	4.774522786	0.02044719928
0.063509	4.768791984	0.02091556212
0.066395	4.762957364	0.02125082073
0.069282	4.757027396	0.0214080533
0.072169	4.75100934	0.0214150618
0.075056	4.744910214	0.02134895362
0.077942	4.738736068	0.02129787558
0.080829	4.73249271	0.02131954763
0.083716	4.726184496	0.0214093557
0.086603	4.719816266	0.02149269665
0.089489	4.713392134	0.02145823111
0.092376	4.706915246	0.02121240779
0.095263	4.700388748	0.02070761964
0.09815	4.693815786	0.01995708861
0.101036	4.687198538	0.01905346575
0.103923	4.680539424	0.01813853124
0.10681	4.673840138	0.01732130733
0.109697	4.667102374	0.01663698347
0.112583	4.660327826	0.01609895948
0.11547	4.653517704	0.0157470466
0.118357	4.646672976	0.01556278391
0.121244	4.639794852	0.01535137972
0.12413	4.632884058	0.01483657612
0.127017	4.625941078	0.0139784474
0.129904	4.61896688	0.01310006813
0.132791	4.611961706	0.01258546328
0.135677	4.604925798	0.01256402789
0.138564	4.597860124	0.01291137466
0.141451	4.590764442	0.01340929893
0.144338	4.583638994	0.01386550247
0.147224	4.57648378	0.01416834504
0.150111	4.569299526	0.01429413141
0.152998	4.562085506	0.01425179272
0.155885	4.554842204	0.01400677992
0.158771	4.54756962	0.01350422223
0.161658	4.540267512	0.01277540501
0.164545	4.532936122	0.01197430792
0.167432	4.525574966	0.01129546278
0.170318	4.518184286	0.01085079211
0.173205	4.51076384	0.01063724639
0.176092	4.503313386	0.01060747072
0.178979	4.495833166	0.01072683791
0.181865	4.488322696	0.0109813681
0.184752	4.480782218	0.01137753382
0.187639	4.473211248	0.01193908601
0.190526	4.465610028	0.01267833709
0.193412	4.457978074	0.01353959419
0.196299	4.450315628	0.01437923724
0.199186	4.442622448	0.01508264847
0.202073	4.434898534	0.01568126324
0.204959	4.427143644	0.01626403272
0.207846	4.419357778	0.01687877122
0.210733	4.411540694	0.01755279038
0.21362	4.403692876	0.01824306473
0.216506	4.39581384	0.01875715527
0.219393	4.387903828	0.0188866168
0.22228	4.37996284	0.01863054601
0.225167	4.371990634	0.01813559543
0.228053	4.363987452	0.01750905185
0.23094	4.355953536	0.01682768081
0.233827	4.347888402	0.01620460357
0.236714	4.339792776	0.01574521675
0.2396	4.331666416	0.01546846695
0.242487	4.323509564	0.01530504104
0.245374	4.315322462	0.01516279375
0.248261	4.30710511	0.01499557357
0.251147	4.29885775	0.01482431163
0.254034	4.290580624	0.01469741622
0.256921	4.282273974	0.01463207988
0.259808	4.273938042	0.01458505598
0.262694	4.26557307	0.01451948762
0.265581	4.257179542	0.01451059514
0.268468	4.2487577	0.01469695218
0.271355	4.240308028	0.01515485254
0.274241	4.231830526	0.01588984454
0.277128	4.22332592	0.01685407211
0.280015	4.214794694	0.0178895865
0.282902	4.20623709	0.01874117694
0.285788	4.197653592	0.01918921034
0.288675	4.189044926	0.01913937746
0.291562	4.180411576	0.01866397056
0.294449	4.171753784	0.01795939615
0.297335	4.16307276	0.01718943745
0.300222	4.154368504	0.01641686004
0.303109	4.145641984	0.01565115192
0.305996	4.136893926	0.01487774852
0.308882	4.128124814	0.0140691526
0.311769	4.119335616	0.01324334403
0.314656	4.110527058	0.01251787947
0.317543	4.101699866	0.01204673241
0.320429	4.092855008	0.01189721832
0.323316	4.08399321	0.01201158861
0.326203	4.07511544	0.01226981253
0.32909	4.066222666	0.01257084768
0.331976	4.057315856	0.0128608844
0.334863	4.048395978	0.01311907197
0.33775	4.039464	0.01334168882
0.340637	4.030521374	0.01354225776
0.343523	4.021569068	0.01375866735
0.34641	4.01260805	0.01401799104
0.349297	4.003639772	0.01424945088
0.352184	3.994665444	0.01428755756
0.35507	3.985686518	0.01404906137
0.357957	3.976703962	0.01363829784
0.360844	3.96771947	0.01321331777
0.363731	3.958734252	0.01283248459
0.366617	3.949750244	0.01245893678
0.369504	3.940768656	0.01204320806
0.372391	3.93179094	0.01157128065
0.375278	3.922819274	0.01106772219
0.378164	3.913854868	0.01057710649
0.381051	3.9048999	0.01013701972
0.383938	3.895955822	0.009766434781
0.386825	3.88702457	0.009476728307
0.389711	3.878108322	0.009280652018
0.392598	3.869209014	0.009191589498
0.395485	3.860328824	0.009224092933
0.398372	3.851469688	0.009397736152
0.401258	3.842633784	0.009740391508
0.404145	3.833823532	0.01029360728
0.407032	3.825041594	0.01112667339
0.409919	3.816289906	0.01232742111
0.412805	3.80757113	0.01387790307
0.415692	3.79888817	0.01544016227
0.418579	3.790243204	0.01644760246
0.421466	3.78163962	0.01665360835
0.424352	3.773079838	0.01631597232
0.427239	3.764566762	0.01573217578
0.430126	3.75610378	0.01498057282
0.433013	3.747693796	0.01406483088
0.435899	3.739339956	0.01303738608
0.438786	3.73104589	0.01199269537
0.441673	3.722814744	0.0110278166
0.44456	3.714650148	0.01020806834
0.447446	3.706555732	0.009553343048
0.450333	3.698535368	0.009073707994
0.45322	3.690592686	0.008803873108
0.456107	3.6827318	0.008795422231
0.458993	3.674956582	0.009089295753
0.46188	3.667271388	0.009687988643
0.464767	3.659680332	0.01055008023
0.467654	3.658468154	0.0303623825
0.47054	3.661475488	0.03098843885
0.473427	3.66448863	0.03114996994
0.476314	3.667501288	0.0312763147
0.479201	3.67050717	0.03174441303
0.482087	3.673500226	0.03247346073
0.484974	3.676473922	0.03310141344
0.487861	3.67942245	0.03324502035
0.490748	3.682339276	0.03267092371
0.493634	3.685218834	0.03170434503
0.496521	3.688055316	0.03109437838
0.499408	3.690842914	0.03131131852
0.502295	3.693576062	0.0323336187
0.505181	3.696249678	0.03383150986
0.508068	3.69885868	0.03537220683
0.510955	3.701397986	0.03662597149
0.513842	3.703862756	0.03745348463
0.516728	3.706248634	0.03783022965
0.519615	3.708551506	0.03774745483
0.522502	3.710767016	0.03720190572
0.525389	3.712891292	0.0362640447
0.528275	3.714920946	0.03510971996
0.531162	3.71685259	0.03388578665
0.534049	3.718682594	0.03261582093
0.536936	3.720408296	0.0313607848
0.539823	3.722026792	0.03037608395
0.542709	3.723535662	0.02998722758
0.545596	3.724932244	0.03038635463
0.548483	3.726214602	0.03155656488
0.55137	3.7273808	0.03314076373
0.554256	3.72842866	0.03461592329
0.557143	3.729357214	0.03579495643
0.56003	3.730164526	0.03671898606
0.562917	3.73084987	0.03735711354
0.565803	3.731411794	0.03777829779
0.56869	3.731849814	0.03812557959
0.571577	3.732162962	0.03835214384
0.574464	3.732351238	0.03837381744
0.57735	3.732413916	0.03833524673
0.579017	3.732476836	0.03838644851
0.580684	3.732665838	0.03851979713
0.58235	3.732980196	0.03867925862
0.584017	3.733419426	0.0387830048
0.585684	3.73398256	0.03874164677
0.58735	3.734669114	0.03847972912
0.589017	3.735477636	0.0379535922
0.590684	3.73640619	0.03716202642
0.59235	3.73745405	0.03614134109
0.594017	3.738619522	0.03495669001
0.595684	3.73989946	0.03368771114
0.59735	3.741293864	0.03241479724
0.599017	3.74279983	0.03121749344
0.600684	3.744414212	0.03016710668
0.60235	3.74613701	0.0293207784
0.604017	3.747964836	0.02871853641
0.605684	3.749894786	0.02837233736
0.60735	3.751926376	0.02825927333
0.609017	3.75405646	0.02831797704
0.610684	3.75628165	0.02845441923
0.61235	3.758602188	0.02856109502
0.614017	3.761014444	0.02853953589
0.615684	3.763514788	0.02832724539
0.61735	3.766103946	0.02791146562
0.619017	3.768778288	0.02733060952
0.620684	3.771533942	0.02666155555
0.62235	3.774371876	0.0259941319
0.624017	3.777288702	0.02541637866
0.625684	3.780280306	0.0249962091
0.62735	3.78334814	0.02477121019
0.629017	3.786488332	0.0247530973
0.630684	3.789697252	0.02492289134
0.63235	3.792976352	0.02522804791
0.634017	3.796322002	0.02558722451
0.635684	3.799730088	0.02590497039
0.63735	3.803202546	0.0261049005
0.639017	3.806735988	0.02616599554
0.640684	3.810326058	0.0261331696
0.64235	3.813975176	0.02609278296
0.644017	3.81767947	0.02613617965
0.645684	3.821435068	0.02632722965
0.64735	3.82524439	0.0266844109
0.649017	3.829103564	0.02717609466
0.650684	3.83300896	0.02772006914
0.65235	3.836962998	0.02820467789
0.654017	3.840962048	0.02853333945
0.655684	3.845002238	0.0286666231
0.65735	3.84908623	0.02863728053
0.659017	3.853210394	0.02852752044
0.660684	3.857370858	0.02842414858
0.66235	3.861570768	0.02838417029
0.664017	3.865806252	0.02842554997
0.665684	3.87007368	0.02854055058
0.66735	3.874375956	0.02871503139
0.669017	3.87870945	0.02893550749
0.670684	3.883070532	0.02918975307
0.67235	3.88746259	0.02946438532
0.674017	3.891881752	0.02974128825
0.675684	3.896324388	0.03000234589
0.67735	3.900793644	0.03023586141
0.679017	3.905286374	0.03043868557
0.680684	3.909798464	0.03061802947
0.68235	3.914333786	0.03078747703
0.684017	3.918888468	0.03095923858
0.685684	3.92345888	0.03113648504
0.68735	3.928048894	0.03130532317
0.689017	3.932654638	0.03143217527
0.690684	3.937272482	0.03147276918
0.69235	3.94190654	0.03139673216
0.694017	3.946552698	0.0312189103
0.695684	3.95120781	0.0310045502
0.69735	3.955875506	0.03083486134
0.699017	3.960552398	0.03076541364
0.700684	3.965234856	0.03080522488
0.70235	3.96992651	0.03092900506
0.704017	3.974623972	0.03109907752
0.705684	3.979324096	0.03126815075
0.70735	3.98403027	0.03137218463
0.709017	3.988739348	0.03132958609
0.710684	3.9934477	0.03105546428
0.71235	3.998159198	0.03048866229
0.714017	4.002870696	0.02962002934
0.715684	4.007578564	0.02850274089
0.71735	4.012286916	0.02723668854
0.719017	4.016992122	0.02594378859
0.720684	4.021691036	0.02473545773
0.72235	4.026387288	0.02369000368
0.724017	4.031077974	0.02285173572
0.725684	4.035759222	0.02223278686
0.72735	4.04043563	0.02182226154
0.729017	4.045103326	0.02159863927
0.730684	4.049759406	0.02153739573
0.73235	4.054407742	0.02161958742
0.734017	4.059044704	0.02183616407
0.735684	4.063667388	0.0221846833
0.73735	4.068279908	0.02265955656
0.739017	4.072878634	0.02324014507
0.740684	4.077460662	0.02388662212
0.74235	4.082029622	0.02454594369
0.744017	4.08658261	0.02516042697
0.745684	4.09111648	0.02567915168
0.74735	4.095634862	0.02606771262
0.749017	4.100134852	0.02631319719
0.750684	4.104613304	0.02642703771
0.75235	4.10907409	0.02643917381
0.754017	4.113514064	0.02638503622
0.755684	4.117930322	0.02629276412
0.75735	4.122326494	0.02617705817
0.759017	4.126699434	0.02604131822
0.760684	4.13104648	0.02588659145
0.76235	4.135371504	0.02571986779
0.764017	4.139671118	0.02555705905
0.765684	4.14394266	0.0254212928
0.76735	4.148189518	0.02533640043
0.769017	4.152409272	0.02532108568
0.770684	4.156598776	0.02538175226
0.77235	4.16076166	0.02550565463
0.774017	4.16489502	0.02566134506
0.775684	4.168996194	0.02580428066
0.77735	4.173068812	0.02588986291
0.779017	4.17710997	0.02589164945
0.780684	4.181116764	0.0258089597
0.78235	4.185093066	0.02566248968
0.784017	4.18903573	0.02548499573
0.785684	4.192942578	0.02530810503
0.78735	4.196816756	0.02515686781
0.789017	4.200655602	0.02505175736
0.790684	4.204456454	0.0250077234
0.79235	4.2082227	0.02502923922
0.794017	4.21195192	0.02510332264
0.795684	4.215641452	0.02520042537
0.79735	4.219294442	0.0252863974
0.799017	4.222908712	0.02533661543
0.800684	4.2264816	0.02534534705
0.80235	4.23001601	0.02532529603
0.804017	4.233510006	0.0252996905
0.805684	4.236960926	0.0252920571
0.80735	4.240371916	0.02531868815
0.809017	4.243740314	0.02538482882
0.810684	4.247064426	0.02548633525
0.81235	4.250346672	0.02561248356
0.814017	4.253585116	0.02574348415
0.815684	4.256777338	0.02584978562
0.81735	4.259926242	0.02589598355
0.819017	4.263029892	0.0258521352
0.820684	4.266085626	0.02571218489
0.82235	4.269096832	0.02550324319
0.824017	4.272060848	0.02528110275
0.825684	4.27497598	0.02510771707
0.82735	4.277844648	0.02502172183
0.829017	4.280664916	0.02502342794
0.830684	4.283434848	0.02507355934
0.83235	4.286156864	0.0251108091
0.834017	4.28882927	0.02508219197
0.835684	4.29145013	0.02496416739
0.83735	4.294021622	0.02476798669
0.839017	4.296542052	0.02453153691
0.840684	4.299009726	0.02429975533
0.84235	4.301426822	0.0241088863
0.844017	4.303791646	0.0239835052
0.845684	4.306102504	0.02393785329
0.84735	4.308361574	0.02397958873
0.849017	4.310567162	0.02411435729
0.850684	4.312717816	0.02434177074
0.85235	4.31481523	0.02464910209
0.854017	4.316858194	0.02501150993
0.855684	4.318845256	0.02540124643
0.85735	4.32077811	0.02580631005
0.859017	4.322655062	0.0262448044
0.860684	4.324475386	0.02676236902
0.86235	4.326240534	0.02741413299
0.864017	4.327948812	0.02823757808
0.865684	4.329599494	0.0292305295
0.86735	4.331194032	0.03034576381
0.869017	4.332730974	0.03149726102
0.870684	4.334209352	0.03258547294
0.87235	4.335630618	0.03352833936
0.874017	4.33699332	0.03428296165
0.875684	4.338296974	0.0348610026
0.87735	4.339542548	0.03532462144
0.879017	4.340729074	0.03576462082
0.880684	4.341855826	0.03626754354
0.88235	4.34292353	0.03688118846
0.884017	4.34393146	0.03759274816
0.885684	4.344879132	0.03833576645
0.88735	4.34576703	0.0390252968
0.889017	4.34659467	0.0395994089
0.890684	4.347361326	0.04004589551
0.89235	4.348067966	0.0403951108
0.894017	4.34871338	0.04069153111
0.895684	4.349297568	0.04096483621
0.89735	4.349821014	0.04121637182
0.899017	4.350283234	0.04142762906
0.900684	4.350683502	0.0415750751
0.90235	4.351022786	0.04164408351
0.904017	4.351300118	0.04163971229
0.905684	4.351515498	0.04158653371
0.90735	4.351669168	0.04152069312
0.909017	4.351760886	0.04147418429
0.910684	4.35179041	0.04144760119
0.914017	4.35167667	0.04159450586
0.91735	4.351341258	0.04171480576
0.920684	4.350784174	0.04148791977
0.924017	4.350005902	0.0406245923
0.92735	4.349005958	0.03919211172
0.930684	4.347784584	0.0373722566
0.934017	4.346343474	0.03525155116
0.93735	4.344681176	0.03330027472
0.940684	4.3427989	0.03198449931
0.944017	4.340699066	0.03097015891
0.94735	4.338379738	0.02968590705
0.950684	4.335843094	0.02817001127
0.954017	4.333091796	0.02689925359
0.95735	4.330123666	0.02614356711
0.960684	4.326941366	0.02582527831
0.964017	4.323548526	0.02575763108
0.96735	4.319942242	0.02580641523
0.970684	4.316126144	0.02591783657
0.974017	4.312104588	0.02616963977
0.97735	4.307874186	0.02682467675
0.980684	4.303439294	0.02812243207
0.984017	4.29880451	0.02982704528
0.98735	4.293966688	0.03111427007
0.990684	4.28893091	0.03140511576
0.994017	4.2837025	0.03134425273
0.99735	4.27827807	0.0316037079
1.000684	4.272663186	0.03202690297
1.004017	4.266864382	0.03243248631
1.00735	4.260877786	0.03290922809
1.010684	4.254710174	0.03332277739
1.014017	4.248368806	0.03339013074
1.01735	4.241850294	0.03315212025
1.020684	4.235161898	0.03292279652
1.024017	4.22831233	0.03280726691
1.02735	4.221297718	0.03258829738
1.030684	4.214127258	0.03216991282
1.034017	4.206810388	0.03172486163
1.03735	4.199343962	0.03144285739
1.040684	4.191738386	0.03139486983
1.044017	4.18400455	0.03139515135
1.04735	4.176139792	0.03131028526
1.050684	4.168156454	0.03129146704
1.054017	4.160066878	0.03121085153
1.05735	4.151869612	0.03067834493
1.060684	4.143578208	0.02991029961
1.064017	4.135207428	0.02921071205
1.06735	4.12675703	0.0282644396
1.070684	4.118242986	0.02693877713
1.074017	4.109681752	0.02548790679
1.07735	4.101075022	0.02413149416
1.080684	4.092440946	0.02291892047
1.084017	4.083798158	0.0218075191
1.08735	4.075150772	0.02075330713
1.090684	4.066519116	0.01980769361
1.094017	4.057924002	0.01911967757
1.09735	4.049371964	0.01878105469
1.100684	4.040884782	0.01875517847
1.104017	4.032485446	0.01913520887
1.10735	4.024181942	0.02021392506
1.110684	4.015997744	0.02175271639
1.114017	4.007956084	0.02282410389
1.11735	4.000065432	0.02360849413
1.120684	3.992348536	0.02492025871
1.124017	3.984827418	0.02673048662
1.12735	3.977508854	0.02862095263
1.130684	3.970412688	0.0301683472
1.134017	3.963555618	0.03104632895
1.13735	3.95694079	0.03113892588
1.140684	3.95058103	0.03065319106
1.144017	3.944485776	0.03003234739
1.14735	3.938651156	0.02957943233
1.150684	3.933080558	0.02930290063
1.154017	3.927774224	0.02913524734
1.15735	3.922719328	0.02917602068
1.160684	3.917910062	0.02980109636
1.164017	3.913336746	0.03144549621
1.16735	3.908979536	0.03375305366
1.170684	3.904823912	0.03530015434
1.174017	3.900853902	0.03503896059
1.17735	3.897044338	0.03360064862
1.180684	3.893376102	0.03249196032
1.184017	3.889829592	0.03228688713
1.18735	3.886378672	0.03271943099
1.190684	3.883002772	0.03353697972
1.194017	3.87968229	0.03045373891
1.19735	3.88927154	0.02613294377
1.200684	3.90039628	0.02591330603
1.204017	3.911480606	0.02536461848
1.20735	3.922537102	0.02443806759
1.210684	3.933558992	0.02334377834
1.214017	3.944539016	0.02232343329
1.21735	3.95549	0.02163048145
1.220684	3.966405168	0.02147375313
1.224017	3.977277502	0.02184667604
1.22735	3.988119828	0.02253079572
1.230684	3.998924886	0.0232210608
1.234017	4.009686384	0.02366284362
1.23735	4.020416664	0.02373936633
1.240684	4.03110895	0.02347952756
1.244017	4.041756708	0.02300717092
1.24735	4.05237228	0.02246527687
1.250684	4.06294889	0.02197429844
1.254017	4.073480246	0.02163905684
1.25735	4.08397869	0.02156077699
1.260684	4.094437446	0.02177088032
1.264017	4.104850464	0.02212200898
1.26735	4.115229602	0.02231611699
1.270684	4.125568568	0.02212011881
1.274017	4.13586107	0.02156304922
1.27735	4.146119208	0.02083475636
1.280684	4.15633669	0.02001959432
1.284017	4.166506982	0.01909256856
1.28735	4.176642668	0.01818749327
1.290684	4.186737214	0.0175567517
1.294017	4.19678457	0.01725307541
1.29735	4.206796594	0.01706669362
1.300684	4.216767478	0.01672852859
1.304017	4.226690688	0.01629188574
1.30735	4.236578566	0.01606204384
1.310684	4.24642482	0.01611859441
1.314017	4.256223642	0.01635286941
1.31735	4.265986648	0.01667181869
1.320684	4.275708272	0.01697695051
1.324017	4.285382464	0.01720295638
1.32735	4.29502084	0.01745292045
1.330684	4.304617834	0.01794424226
1.334017	4.31416788	0.01875696965
1.33735	4.32368211	0.01969555611
1.340684	4.3331552	0.02045148698
1.344017	4.342581342	0.02093237107
1.34735	4.351972152	0.02140161248
1.350684	4.361322064	0.02220522464
1.354017	4.370625512	0.02337477752
1.35735	4.379894112	0.02461951977
1.360684	4.389122056	0.02562191124
1.364017	4.398304504	0.02621042858
1.36735	4.407452104	0.02636280578
1.370684	4.416559774	0.02619336441
1.374017	4.425622432	0.02590269042
1.37735	4.43465121	0.02567149508
1.380684	4.4436403	0.02558837223
1.384017	4.452585104	0.02560669548
1.38735	4.461496512	0.02550738704
1.390684	4.4703692	0.02497007766
1.394017	4.479198086	0.02389158731
1.39735	4.48799406	0.02268999117
1.400684	4.49675204	0.02197050108
1.404017	4.505466944	0.02189156538
1.40735	4.514149178	0.02224545506
1.410684	4.522793902	0.02285438846
1.414017	4.531395792	0.02369405626
1.41735	4.539965496	0.02483879556
1.420684	4.548497932	0.02620682147
1.424017	4.556987776	0.02742013453
1.42735	4.565445192	0.02816382412
1.430684	4.573864856	0.02852352972
1.434017	4.582241686	0.02870343976
1.43735	4.590585362	0.0286472635
1.440684	4.598890318	0.02819053715
1.444017	4.607151472	0.02745097749
1.44735	4.615377536	0.02679384616
1.450684	4.623563186	0.02644400288
1.454017	4.631702372	0.02635038507
1.45735	4.639803806	0.02635301461
1.460684	4.647861196	0.02630745861
1.464017	4.655868008	0.02611734286
1.46735	4.663832228	0.02577194196
1.470684	4.671746596	0.02532528366
1.474017	4.679604094	0.0248021506
1.47735	4.687411256	0.0242231723
1.480684	4.695159854	0.02376587828
1.484017	4.702841418	0.02373243672
1.48735	4.71046103	0.02427077471
